Chk#,Sales Area,Member #,Open Time,Close Time,First Fire,Last Fulfilled,Net Amount,Tax,Gratuity,Comp,Discount,Void,Total Due,Settlement Method
chk_00821,outlet_bar_lounge,mbr_112,2026-01-30 19:24:00,2026-01-30 20:48:00,2026-01-30 19:33:00,2026-01-30 20:37:00,68,5.78,16.32,0,0,0,90.1,member_charge
chk_00829,outlet_grill,mbr_113,2026-01-25 20:27:00,2026-01-25 21:54:00,2026-01-25 20:37:00,2026-01-25 21:43:00,77,6.55,18.48,19,0,0,83.03,member_charge
chk_00833,outlet_main_dining,mbr_114,2026-01-21 15:09:00,2026-01-21 16:39:00,2026-01-21 15:15:00,2026-01-21 16:27:00,25,2.13,5.25,0,0,0,32.38,cash
chk_00834,outlet_grill,mbr_114,2026-01-08 09:18:00,2026-01-08 09:57:00,2026-01-08 09:30:00,2026-01-08 09:43:00,111,9.44,25.53,0,0,0,145.97,member_charge
chk_00838,outlet_bar_lounge,mbr_115,2026-01-08 09:40:00,2026-01-08 10:19:00,2026-01-08 09:52:00,2026-01-08 10:05:00,111,9.44,17.76,0,0,0,138.2,credit_card
chk_00843,outlet_bar_lounge,mbr_115,2026-01-17 07:12:00,2026-01-17 07:44:00,2026-01-17 07:19:00,2026-01-17 07:31:00,34,2.89,7.14,0,0,0,44.03,cash
chk_00846,outlet_halfway_house,mbr_116,2026-01-16 07:12:00,2026-01-16 07:45:00,2026-01-16 07:19:00,2026-01-16 07:32:00,94,7.99,19.74,0,0,0,121.73,cash
chk_00849,outlet_main_dining,mbr_116,2026-01-29 19:24:00,2026-01-29 20:48:00,2026-01-29 19:33:00,2026-01-29 20:37:00,69,5.87,16.56,0,0,0,91.43,member_charge
chk_00815,outlet_grill,mbr_111,2026-01-04 09:21:00,2026-01-04 10:03:00,2026-01-04 09:34:00,2026-01-04 09:49:00,119,10.12,27.37,0,0,0,156.49,member_charge
chk_00324,outlet_grill,mbr_041,2026-01-23 20:29:00,2026-01-23 21:58:00,2026-01-23 20:39:00,2026-01-23 21:46:00,81,6.89,20.25,0,0,0,108.14,member_charge
chk_00238,outlet_main_dining,mbr_030,2026-01-20 07:31:00,2026-01-20 08:01:00,2026-01-20 07:41:00,2026-01-20 07:49:00,87,7.4,18.27,0,0,0,112.67,member_charge
chk_00348,outlet_halfway_house,mbr_044,2026-01-27 19:26:00,2026-01-27 20:51:00,2026-01-27 19:35:00,2026-01-27 20:40:00,72,6.12,17.28,19,0,0,76.4,member_charge
chk_00351,outlet_main_dining,mbr_044,2026-01-10 08:17:00,2026-01-10 08:54:00,2026-01-10 08:25:00,2026-01-10 08:41:00,106,9.01,23.32,0,0,0,138.33,member_charge
chk_00356,outlet_halfway_house,mbr_045,2026-01-23 15:07:00,2026-01-23 16:36:00,2026-01-23 15:13:00,2026-01-23 16:24:00,21,1.79,4.41,0,0,0,27.2,cash
chk_00879,outlet_main_dining,mbr_119,2026-01-21 20:09:00,2026-01-21 20:39:00,2026-01-21 20:15:00,2026-01-21 20:27:00,86,7.31,18.06,0,0,0,111.37,cash
chk_00920,outlet_grill,mbr_123,2026-01-20 07:09:00,2026-01-20 07:39:00,2026-01-20 07:19:00,2026-01-20 07:27:00,87,7.4,18.27,0,0,0,112.67,cash
chk_00880,outlet_pool_bar,mbr_119,2026-01-07 09:40:00,2026-01-07 10:19:00,2026-01-07 09:52:00,2026-01-07 10:05:00,112,9.52,17.92,0,0,0,139.44,credit_card
chk_00885,outlet_bar_lounge,mbr_119,2026-01-16 07:12:00,2026-01-16 07:45:00,2026-01-16 07:19:00,2026-01-16 07:32:00,94,7.99,19.74,0,0,0,121.73,member_charge
chk_00886,outlet_pool_bar,mbr_119,2026-01-03 09:44:00,2026-01-03 10:26:00,2026-01-03 09:57:00,2026-01-03 10:12:00,121,10.29,19.36,0,7,0,143.65,credit_card
chk_00889,outlet_bar_lounge,mbr_120,2026-01-29 14:03:00,2026-01-29 15:27:00,2026-01-29 14:08:00,2026-01-29 15:16:00,172,14.62,34.4,0,0,16,205.02,cash
chk_00890,outlet_bar_lounge,mbr_120,2026-01-16 07:12:00,2026-01-16 07:45:00,2026-01-16 07:23:00,2026-01-16 07:32:00,95,8.08,19.95,0,0,0,123.03,member_charge
chk_00893,outlet_bar_lounge,mbr_120,2026-01-29 19:25:00,2026-01-29 20:11:00,2026-01-29 19:34:00,2026-01-29 19:56:00,69,5.87,16.56,18,0,0,73.43,member_charge
chk_00899,outlet_bar_lounge,mbr_121,2026-01-25 20:06:00,2026-01-25 21:33:00,2026-01-25 20:12:00,2026-01-25 21:22:00,18,1.53,3.6,0,0,0,23.13,cash
chk_00900,outlet_bar_lounge,mbr_121,2026-01-12 08:37:00,2026-01-12 09:13:00,2026-01-12 08:48:00,2026-01-12 09:00:00,104,8.84,22.88,0,0,0,135.72,credit_card
chk_00905,outlet_main_dining,mbr_121,2026-01-20 15:09:00,2026-01-20 15:39:00,2026-01-20 15:15:00,2026-01-20 15:27:00,27,2.3,5.67,0,0,0,34.97,cash
chk_00906,outlet_bar_lounge,mbr_121,2026-01-07 09:19:00,2026-01-07 09:58:00,2026-01-07 09:31:00,2026-01-07 09:44:00,112,9.52,25.76,0,0,0,147.28,member_charge
chk_00908,outlet_grill,mbr_122,2026-01-11 08:38:00,2026-01-11 09:14:00,2026-01-11 08:49:00,2026-01-11 09:01:00,104,8.84,15.6,0,0,0,128.44,credit_card
chk_00913,outlet_grill,mbr_122,2026-01-20 07:09:00,2026-01-20 07:39:00,2026-01-20 07:15:00,2026-01-20 07:27:00,86,7.31,18.06,0,0,0,111.37,cash
chk_00914,outlet_halfway_house,mbr_122,2026-01-07 09:41:00,2026-01-07 10:20:00,2026-01-07 09:53:00,2026-01-07 10:06:00,112,9.52,25.76,0,0,0,147.28,credit_card
chk_00360,outlet_grill,mbr_046,2026-01-23 20:07:00,2026-01-23 21:36:00,2026-01-23 20:13:00,2026-01-23 21:24:00,22,1.87,4.62,0,0,0,28.49,cash
chk_00361,outlet_main_dining,mbr_046,2026-01-10 08:39:00,2026-01-10 09:16:00,2026-01-10 08:51:00,2026-01-10 09:03:00,107,9.1,23.54,0,0,0,139.64,credit_card
chk_00366,outlet_main_dining,mbr_046,2026-01-19 16:10:00,2026-01-19 16:41:00,2026-01-19 16:17:00,2026-01-19 16:29:00,30,2.55,6.3,0,0,0,38.85,cash
chk_00370,outlet_main_dining,mbr_047,2026-01-05 09:42:00,2026-01-05 10:23:00,2026-01-05 09:54:00,2026-01-05 10:09:00,116,9.86,18.56,0,0,0,144.42,credit_card
chk_00372,outlet_grill,mbr_047,2026-01-31 19:23:00,2026-01-31 20:45:00,2026-01-31 19:32:00,2026-01-31 20:34:00,64,5.44,14.72,0,0,0,84.16,member_charge
chk_00375,outlet_grill,mbr_047,2026-01-14 08:14:00,2026-01-14 08:48:00,2026-01-14 08:21:00,2026-01-14 08:35:00,39,3.32,8.58,0,0,0,50.9,member_charge
chk_00376,outlet_grill,mbr_047,2026-01-01 10:45:00,2026-01-01 11:29:00,2026-01-01 10:58:00,2026-01-01 11:14:00,124,10.54,28.52,0,7,0,156.06,credit_card
chk_00378,outlet_bar_lounge,mbr_048,2026-01-01 19:23:00,2026-01-01 20:07:00,2026-01-01 19:32:00,2026-01-01 19:52:00,65,5.53,14.95,0,0,0,85.48,member_charge
chk_00382,outlet_main_dining,mbr_048,2026-01-01 10:45:00,2026-01-01 11:51:00,2026-01-01 10:58:00,2026-01-01 11:36:00,125,10.63,21.25,0,13,0,143.88,credit_card
chk_00976,outlet_main_dining,mbr_127,2026-01-15 07:13:00,2026-01-15 07:46:00,2026-01-15 07:24:00,2026-01-15 07:33:00,96,8.16,21.12,0,0,0,125.28,member_charge
chk_00948,outlet_grill,mbr_125,2026-01-24 20:06:00,2026-01-24 21:34:00,2026-01-24 20:12:00,2026-01-24 21:22:00,19,1.62,3.8,0,0,0,24.42,cash
chk_00949,outlet_main_dining,mbr_125,2026-01-11 08:38:00,2026-01-11 09:14:00,2026-01-11 08:50:00,2026-01-11 09:01:00,104,8.84,22.88,0,0,0,135.72,credit_card
chk_00954,outlet_main_dining,mbr_126,2026-01-24 20:06:00,2026-01-24 21:34:00,2026-01-24 20:16:00,2026-01-24 21:22:00,79,6.72,15.8,0,0,0,101.52,cash
chk_00955,outlet_main_dining,mbr_126,2026-01-11 08:38:00,2026-01-11 09:37:00,2026-01-11 08:50:00,2026-01-11 09:31:00,105,8.93,15.75,0,0,0,129.68,credit_card
chk_00960,outlet_halfway_house,mbr_126,2026-01-20 07:09:00,2026-01-20 07:39:00,2026-01-20 07:15:00,2026-01-20 07:27:00,87,7.4,18.27,0,0,0,112.67,cash
chk_00961,outlet_main_dining,mbr_126,2026-01-07 09:41:00,2026-01-07 10:21:00,2026-01-07 09:53:00,2026-01-07 10:07:00,113,9.61,18.08,0,0,0,140.69,credit_card
chk_00966,outlet_halfway_house,mbr_126,2026-01-16 07:13:00,2026-01-16 07:46:00,2026-01-16 07:20:00,2026-01-16 07:33:00,96,8.16,21.12,0,0,0,125.28,member_charge
chk_00967,outlet_grill,mbr_126,2026-01-02 10:44:00,2026-01-02 11:27:00,2026-01-02 10:57:00,2026-01-02 11:13:00,122,10.37,19.52,0,7,0,144.89,credit_card
chk_00970,outlet_bar_lounge,mbr_127,2026-01-20 07:10:00,2026-01-20 07:40:00,2026-01-20 07:20:00,2026-01-20 07:28:00,88,7.48,18.48,0,0,0,113.96,cash
chk_00973,outlet_main_dining,mbr_127,2026-01-02 18:22:00,2026-01-02 19:05:00,2026-01-02 18:31:00,2026-01-02 18:51:00,62,5.27,14.26,0,0,0,81.53,member_charge
chk_00975,outlet_halfway_house,mbr_127,2026-01-29 14:03:00,2026-01-29 15:28:00,2026-01-29 14:08:00,2026-01-29 15:17:00,174,14.79,34.8,0,0,16,207.59,cash
chk_00979,outlet_grill,mbr_127,2026-01-28 19:25:00,2026-01-28 20:11:00,2026-01-28 19:34:00,2026-01-28 19:56:00,71,6.04,17.04,18,0,0,76.08,member_charge
chk_00982,outlet_main_dining,mbr_128,2026-01-02 10:22:00,2026-01-02 11:05:00,2026-01-02 10:31:00,2026-01-02 10:51:00,62,5.27,14.26,0,0,0,81.53,member_charge
chk_00984,outlet_main_dining,mbr_128,2026-01-28 19:03:00,2026-01-28 20:28:00,2026-01-28 19:08:00,2026-01-28 20:17:00,174,14.79,34.8,0,0,16,207.59,cash
chk_00985,outlet_grill,mbr_128,2026-01-15 07:35:00,2026-01-15 08:08:00,2026-01-15 07:46:00,2026-01-15 07:55:00,96,8.16,21.12,0,0,0,125.28,credit_card
chk_00384,outlet_grill,mbr_048,2026-01-27 19:26:00,2026-01-27 20:52:00,2026-01-27 19:35:00,2026-01-27 20:41:00,73,6.21,17.52,19,0,0,77.73,member_charge
chk_00386,outlet_halfway_house,mbr_049,2026-01-14 08:36:00,2026-01-14 09:10:00,2026-01-14 08:47:00,2026-01-14 08:57:00,99,8.42,21.78,0,0,0,129.2,credit_card
chk_00391,outlet_grill,mbr_049,2026-01-23 15:07:00,2026-01-23 16:36:00,2026-01-23 15:13:00,2026-01-23 16:24:00,22,1.87,4.62,0,0,0,28.49,cash
chk_00394,outlet_grill,mbr_050,2026-01-23 20:07:00,2026-01-23 21:36:00,2026-01-23 20:13:00,2026-01-23 21:24:00,82,6.97,17.22,0,0,0,106.19,cash
chk_00395,outlet_grill,mbr_050,2026-01-09 08:39:00,2026-01-09 09:17:00,2026-01-09 08:51:00,2026-01-09 09:03:00,108,9.18,16.2,0,0,0,133.38,credit_card
chk_00402,outlet_grill,mbr_051,2026-01-18 07:11:00,2026-01-18 07:42:00,2026-01-18 07:18:00,2026-01-18 07:30:00,91,7.74,19.11,0,0,0,117.85,cash
chk_01022,outlet_main_dining,mbr_131,2026-01-15 07:13:00,2026-01-15 07:47:00,2026-01-15 07:24:00,2026-01-15 07:34:00,97,8.25,21.34,0,0,0,126.59,member_charge
chk_01008,outlet_halfway_house,mbr_130,2026-01-06 09:41:00,2026-01-06 10:43:00,2026-01-06 09:53:00,2026-01-06 10:36:00,114,9.69,18.24,0,0,0,141.93,credit_card
chk_01013,outlet_grill,mbr_131,2026-01-06 09:19:00,2026-01-06 09:59:00,2026-01-06 09:27:00,2026-01-06 09:45:00,54,4.59,12.42,0,0,0,71.01,member_charge
chk_01016,outlet_bar_lounge,mbr_131,2026-01-19 07:32:00,2026-01-19 08:02:00,2026-01-19 07:42:00,2026-01-19 07:50:00,88,7.48,18.48,0,0,0,113.96,member_charge
chk_01019,outlet_bar_lounge,mbr_131,2026-01-02 10:22:00,2026-01-02 11:05:00,2026-01-02 10:31:00,2026-01-02 10:51:00,63,5.36,14.49,0,0,0,82.85,member_charge
chk_01021,outlet_grill,mbr_131,2026-01-28 14:03:00,2026-01-28 15:28:00,2026-01-28 14:08:00,2026-01-28 15:17:00,174,14.79,34.8,0,0,16,207.59,cash
chk_01025,outlet_halfway_house,mbr_132,2026-01-02 10:23:00,2026-01-02 11:06:00,2026-01-02 10:32:00,2026-01-02 10:51:00,123,10.46,28.29,0,7,0,154.75,member_charge
chk_01027,outlet_main_dining,mbr_132,2026-01-28 19:04:00,2026-01-28 20:29:00,2026-01-28 19:09:00,2026-01-28 20:18:00,71,6.04,14.2,9,0,16,66.24,cash
chk_01028,outlet_bar_lounge,mbr_132,2026-01-15 07:35:00,2026-01-15 08:09:00,2026-01-15 07:46:00,2026-01-15 07:56:00,97,8.25,14.55,0,0,0,119.8,credit_card
chk_01032,outlet_grill,mbr_133,2026-01-28 19:04:00,2026-01-28 20:29:00,2026-01-28 19:13:00,2026-01-28 20:18:00,71,6.04,14.2,9,0,0,82.24,cash
chk_01035,outlet_grill,mbr_133,2026-01-11 17:16:00,2026-01-11 17:53:00,2026-01-11 17:24:00,2026-01-11 17:40:00,46,3.91,10.12,0,0,0,60.03,member_charge
chk_01038,outlet_main_dining,mbr_133,2026-01-24 20:07:00,2026-01-24 21:35:00,2026-01-24 20:17:00,2026-01-24 21:23:00,80,6.8,16,0,0,0,102.8,cash
chk_00403,outlet_grill,mbr_051,2026-01-05 09:42:00,2026-01-05 10:23:00,2026-01-05 09:54:00,2026-01-05 10:09:00,117,9.95,18.72,0,0,0,145.67,credit_card
chk_00405,outlet_pool_bar,mbr_051,2026-01-31 19:23:00,2026-01-31 20:46:00,2026-01-31 19:32:00,2026-01-31 20:35:00,65,5.53,14.95,0,0,0,85.48,member_charge
chk_00410,outlet_grill,mbr_052,2026-01-01 19:23:00,2026-01-01 20:07:00,2026-01-01 19:32:00,2026-01-01 19:52:00,65,5.53,15.6,0,0,0,86.13,member_charge
chk_00413,outlet_main_dining,mbr_052,2026-01-14 08:14:00,2026-01-14 08:49:00,2026-01-14 08:25:00,2026-01-14 08:36:00,100,8.5,22,0,0,0,130.5,member_charge
chk_00414,outlet_halfway_house,mbr_053,2026-01-27 19:05:00,2026-01-27 20:31:00,2026-01-27 19:10:00,2026-01-27 20:20:00,74,6.29,14.8,0,0,0,95.09,cash
chk_00415,outlet_halfway_house,mbr_053,2026-01-13 08:36:00,2026-01-13 09:11:00,2026-01-13 08:47:00,2026-01-13 08:58:00,100,8.5,22,0,0,0,130.5,credit_card
chk_00423,outlet_pool_bar,mbr_054,2026-01-09 08:39:00,2026-01-09 09:17:00,2026-01-09 08:51:00,2026-01-09 09:03:00,109,9.27,16.35,0,0,0,134.62,credit_card
chk_00428,outlet_halfway_house,mbr_054,2026-01-18 07:11:00,2026-01-18 07:42:00,2026-01-18 07:18:00,2026-01-18 07:30:00,91,7.74,19.11,0,0,0,117.85,cash
chk_00430,outlet_main_dining,mbr_055,2026-01-05 18:20:00,2026-01-05 19:01:00,2026-01-05 18:28:00,2026-01-05 18:47:00,57,4.85,13.11,0,0,0,74.96,member_charge
chk_00357,outlet_grill,mbr_045,2026-01-10 08:17:00,2026-01-10 08:54:00,2026-01-10 08:29:00,2026-01-10 08:41:00,107,9.1,23.54,0,0,0,139.64,member_charge
chk_00450,outlet_grill,mbr_057,2026-01-22 20:08:00,2026-01-22 21:37:00,2026-01-22 20:14:00,2026-01-22 21:25:00,83,7.06,17.43,0,0,0,107.49,cash
chk_00451,outlet_grill,mbr_057,2026-01-09 08:39:00,2026-01-09 09:17:00,2026-01-09 08:51:00,2026-01-09 09:03:00,109,9.27,23.98,0,0,0,142.25,credit_card
chk_00453,outlet_main_dining,mbr_058,2026-01-09 17:17:00,2026-01-09 17:55:00,2026-01-09 17:25:00,2026-01-09 17:41:00,49,4.17,10.78,0,0,0,63.95,member_charge
chk_00456,outlet_bar_lounge,mbr_058,2026-01-22 20:08:00,2026-01-22 21:38:00,2026-01-22 20:18:00,2026-01-22 21:26:00,83,7.06,17.43,0,0,0,107.49,cash
chk_00457,outlet_pool_bar,mbr_058,2026-01-09 09:40:00,2026-01-09 10:41:00,2026-01-09 09:52:00,2026-01-09 10:34:00,109,9.27,16.35,0,0,0,134.62,credit_card
chk_00465,outlet_grill,mbr_059,2026-01-31 19:02:00,2026-01-31 20:25:00,2026-01-31 19:07:00,2026-01-31 20:14:00,170,14.45,34,0,0,0,218.45,cash
chk_00466,outlet_bar_lounge,mbr_059,2026-01-17 07:11:00,2026-01-17 07:43:00,2026-01-17 07:22:00,2026-01-17 07:31:00,92,7.82,19.32,0,0,0,119.14,cash
chk_00471,outlet_bar_lounge,mbr_060,2026-01-30 19:02:00,2026-01-30 20:25:00,2026-01-30 19:07:00,2026-01-30 20:14:00,66,5.61,13.2,0,0,0,84.81,cash
chk_00472,outlet_grill,mbr_060,2026-01-17 07:33:00,2026-01-17 08:05:00,2026-01-17 07:44:00,2026-01-17 07:53:00,93,7.91,23.25,0,0,0,124.16,credit_card
chk_00477,outlet_bar_lounge,mbr_060,2026-01-26 20:05:00,2026-01-26 21:31:00,2026-01-26 20:11:00,2026-01-26 21:20:00,179,15.22,35.8,0,0,0,230.02,cash
chk_00478,outlet_halfway_house,mbr_060,2026-01-13 08:36:00,2026-01-13 09:11:00,2026-01-13 08:47:00,2026-01-13 08:58:00,101,8.59,22.22,0,0,0,131.81,credit_card
chk_00483,outlet_halfway_house,mbr_061,2026-01-26 20:05:00,2026-01-26 21:32:00,2026-01-26 20:15:00,2026-01-26 21:21:00,75,6.38,15,10,0,0,86.38,cash
chk_00484,outlet_halfway_house,mbr_061,2026-01-13 08:37:00,2026-01-13 09:35:00,2026-01-13 08:48:00,2026-01-13 09:29:00,101,8.59,15.15,0,0,0,124.74,credit_card
chk_00488,outlet_bar_lounge,mbr_062,2026-01-08 09:18:00,2026-01-08 09:56:00,2026-01-08 09:26:00,2026-01-08 09:42:00,50,4.25,11,0,0,0,65.25,member_charge
chk_00491,outlet_bar_lounge,mbr_062,2026-01-21 20:08:00,2026-01-21 21:38:00,2026-01-21 20:18:00,2026-01-21 21:26:00,84,7.14,17.64,0,0,0,108.78,cash
chk_00493,outlet_main_dining,mbr_063,2026-01-21 20:30:00,2026-01-21 22:00:00,2026-01-21 20:40:00,2026-01-21 21:48:00,84,7.14,21,0,0,0,112.14,member_charge
chk_00496,outlet_bar_lounge,mbr_063,2026-01-04 09:21:00,2026-01-04 10:03:00,2026-01-04 09:29:00,2026-01-04 09:49:00,59,5.02,13.57,0,0,0,77.59,member_charge
chk_00498,outlet_main_dining,mbr_063,2026-01-30 19:02:00,2026-01-30 20:25:00,2026-01-30 19:07:00,2026-01-30 20:14:00,171,14.54,34.2,0,0,0,219.74,cash
chk_00503,outlet_pool_bar,mbr_064,2026-01-17 07:34:00,2026-01-17 08:29:00,2026-01-17 07:45:00,2026-01-17 08:16:00,93,7.91,23.25,0,0,0,124.16,credit_card
chk_00508,outlet_halfway_house,mbr_065,2026-01-13 17:15:00,2026-01-13 17:50:00,2026-01-13 17:22:00,2026-01-13 17:37:00,42,3.57,9.24,0,0,0,54.81,member_charge
chk_00511,outlet_halfway_house,mbr_065,2026-01-26 20:05:00,2026-01-26 21:32:00,2026-01-26 20:15:00,2026-01-26 21:21:00,76,6.46,15.2,10,0,0,87.66,cash
chk_00515,outlet_grill,mbr_066,2026-01-08 09:18:00,2026-01-08 09:57:00,2026-01-08 09:26:00,2026-01-08 09:43:00,51,4.34,11.73,0,0,0,67.07,member_charge
chk_00518,outlet_main_dining,mbr_066,2026-01-21 20:31:00,2026-01-21 22:01:00,2026-01-21 20:41:00,2026-01-21 21:49:00,85,7.23,17.85,0,0,0,110.08,member_charge
chk_00522,outlet_bar_lounge,mbr_067,2026-01-21 20:31:00,2026-01-21 22:01:00,2026-01-21 20:41:00,2026-01-21 21:49:00,85,7.23,21.25,0,0,0,113.48,member_charge
chk_00525,outlet_bar_lounge,mbr_067,2026-01-04 09:21:00,2026-01-04 10:03:00,2026-01-04 09:30:00,2026-01-04 09:49:00,119,10.12,27.37,0,0,0,156.49,member_charge
chk_00527,outlet_grill,mbr_067,2026-01-30 19:02:00,2026-01-30 20:26:00,2026-01-30 19:07:00,2026-01-30 20:15:00,68,5.78,13.6,0,0,0,87.38,cash
chk_00530,outlet_pool_bar,mbr_068,2026-01-30 19:02:00,2026-01-30 20:26:00,2026-01-30 19:11:00,2026-01-30 20:15:00,68,5.78,13.6,0,0,0,87.38,cash
chk_01145,outlet_pool_bar,mbr_143,2026-01-31 19:01:00,2026-01-31 20:24:00,2026-01-31 19:10:00,2026-01-31 20:13:00,65,5.53,12.35,0,0,0,82.88,cash
chk_01149,outlet_bar_lounge,mbr_143,2026-01-01 10:23:00,2026-01-01 11:07:00,2026-01-01 10:36:00,2026-01-01 10:52:00,125,10.63,28.75,0,7,0,157.38,member_charge
chk_01151,outlet_main_dining,mbr_143,2026-01-27 19:04:00,2026-01-27 20:30:00,2026-01-27 19:09:00,2026-01-27 20:19:00,73,6.21,14.6,9,0,0,84.81,cash
chk_01152,outlet_main_dining,mbr_143,2026-01-14 08:36:00,2026-01-14 09:11:00,2026-01-14 08:47:00,2026-01-14 08:58:00,99,8.42,14.85,0,0,0,122.27,credit_card
chk_01154,outlet_main_dining,mbr_144,2026-01-31 19:23:00,2026-01-31 20:46:00,2026-01-31 19:32:00,2026-01-31 20:35:00,65,5.53,12.35,0,0,0,82.88,member_charge
chk_01157,outlet_halfway_house,mbr_144,2026-01-14 08:14:00,2026-01-14 08:48:00,2026-01-14 08:21:00,2026-01-14 08:35:00,40,3.4,8.8,0,0,0,52.2,member_charge
chk_01158,outlet_pool_bar,mbr_144,2026-01-01 10:45:00,2026-01-01 11:29:00,2026-01-01 10:58:00,2026-01-01 11:14:00,125,10.63,30,0,8,0,157.63,credit_card
chk_01160,outlet_grill,mbr_144,2026-01-27 19:04:00,2026-01-27 20:30:00,2026-01-27 19:13:00,2026-01-27 20:19:00,74,6.29,14.8,9,0,0,86.09,member_charge
chk_01163,outlet_grill,mbr_145,2026-01-14 08:14:00,2026-01-14 08:49:00,2026-01-14 08:21:00,2026-01-14 08:36:00,99,8.42,21.78,0,0,0,129.2,member_charge
chk_01164,outlet_pool_bar,mbr_145,2026-01-01 10:45:00,2026-01-01 11:29:00,2026-01-01 10:58:00,2026-01-01 11:14:00,125,10.63,21.25,0,13,0,143.88,credit_card
chk_01166,outlet_bar_lounge,mbr_145,2026-01-27 19:26:00,2026-01-27 20:52:00,2026-01-27 19:35:00,2026-01-27 20:41:00,74,6.29,17.76,19,0,0,79.05,member_charge
chk_01169,outlet_bar_lounge,mbr_145,2026-01-09 08:17:00,2026-01-09 08:55:00,2026-01-09 08:25:00,2026-01-09 08:41:00,108,9.18,23.76,0,0,0,140.94,member_charge
chk_01173,outlet_pool_bar,mbr_146,2026-01-23 15:08:00,2026-01-23 16:37:00,2026-01-23 15:14:00,2026-01-23 16:25:00,23,1.96,4.83,0,0,0,29.79,cash
chk_01174,outlet_grill,mbr_146,2026-01-09 08:17:00,2026-01-09 08:55:00,2026-01-09 08:29:00,2026-01-09 08:41:00,108,9.18,23.76,0,0,0,140.94,member_charge
chk_01177,outlet_grill,mbr_146,2026-01-22 20:30:00,2026-01-22 21:21:00,2026-01-22 20:40:00,2026-01-22 21:16:00,83,7.06,20.75,0,0,0,110.81,member_charge
chk_00534,outlet_bar_lounge,mbr_069,2026-01-12 08:15:00,2026-01-12 08:51:00,2026-01-12 08:22:00,2026-01-12 08:38:00,43,3.66,9.46,0,0,0,56.12,member_charge
chk_00537,outlet_bar_lounge,mbr_069,2026-01-25 20:28:00,2026-01-25 21:55:00,2026-01-25 20:38:00,2026-01-25 21:44:00,77,6.55,15.4,10,0,0,88.95,member_charge
chk_00432,outlet_grill,mbr_055,2026-01-31 14:01:00,2026-01-31 15:24:00,2026-01-31 14:06:00,2026-01-31 15:13:00,169,14.37,32.11,0,0,0,215.48,cash
chk_00552,outlet_grill,mbr_072,2026-01-16 07:12:00,2026-01-16 07:45:00,2026-01-16 07:19:00,2026-01-16 07:32:00,35,2.98,7.35,0,0,0,45.33,member_charge
chk_00553,outlet_pool_bar,mbr_072,2026-01-03 09:44:00,2026-01-03 10:26:00,2026-01-03 09:57:00,2026-01-03 10:12:00,120,10.2,27.6,0,0,0,157.8,credit_card
chk_00555,outlet_pool_bar,mbr_072,2026-01-29 19:25:00,2026-01-29 20:49:00,2026-01-29 19:34:00,2026-01-29 20:38:00,69,5.87,13.8,0,0,0,88.67,member_charge
chk_00559,outlet_pool_bar,mbr_073,2026-01-12 08:15:00,2026-01-12 08:51:00,2026-01-12 08:22:00,2026-01-12 08:38:00,103,8.76,22.66,0,0,0,134.42,member_charge
chk_00562,outlet_halfway_house,mbr_073,2026-01-25 20:28:00,2026-01-25 21:55:00,2026-01-25 20:38:00,2026-01-25 21:44:00,78,6.63,15.6,0,0,0,100.23,member_charge
chk_01200,outlet_halfway_house,mbr_148,2026-01-13 08:14:00,2026-01-13 08:49:00,2026-01-13 08:21:00,2026-01-13 08:36:00,100,8.5,22,0,0,0,130.5,member_charge
chk_01203,outlet_grill,mbr_148,2026-01-26 19:27:00,2026-01-26 20:53:00,2026-01-26 19:36:00,2026-01-26 20:42:00,74,6.29,14.8,10,0,0,85.09,member_charge
chk_01204,outlet_halfway_house,mbr_149,2026-01-27 14:05:00,2026-01-27 15:31:00,2026-01-27 14:10:00,2026-01-27 15:20:00,178,15.13,35.6,0,0,0,228.73,cash
chk_01205,outlet_grill,mbr_149,2026-01-13 08:14:00,2026-01-13 08:49:00,2026-01-13 08:25:00,2026-01-13 08:36:00,100,8.5,22,0,0,0,130.5,member_charge
chk_01208,outlet_halfway_house,mbr_149,2026-01-26 20:27:00,2026-01-26 21:15:00,2026-01-26 20:37:00,2026-01-26 21:04:00,75,6.38,18,19,0,0,80.38,member_charge
chk_01211,outlet_pool_bar,mbr_149,2026-01-09 08:17:00,2026-01-09 08:55:00,2026-01-09 08:25:00,2026-01-09 08:41:00,109,9.27,23.98,0,0,0,142.25,member_charge
chk_01214,outlet_grill,mbr_149,2026-01-22 20:30:00,2026-01-22 21:59:00,2026-01-22 20:40:00,2026-01-22 21:47:00,83,7.06,20.75,0,0,0,110.81,member_charge
chk_01219,outlet_grill,mbr_150,2026-01-22 15:08:00,2026-01-22 16:37:00,2026-01-22 15:14:00,2026-01-22 16:25:00,23,1.96,4.83,0,0,0,29.79,cash
chk_01220,outlet_main_dining,mbr_150,2026-01-09 08:17:00,2026-01-09 08:55:00,2026-01-09 08:29:00,2026-01-09 08:41:00,109,9.27,23.98,0,0,0,142.25,member_charge
chk_00566,outlet_halfway_house,mbr_074,2026-01-25 20:28:00,2026-01-25 21:17:00,2026-01-25 20:38:00,2026-01-25 21:12:00,78,6.63,18.72,0,0,0,103.35,member_charge
chk_01225,outlet_main_dining,mbr_150,2026-01-18 16:11:00,2026-01-18 16:43:00,2026-01-18 16:18:00,2026-01-18 16:31:00,32,2.72,6.72,0,0,0,41.44,cash
